time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
138712,6000000000000000000000000,6000000,353404.95811458194,-1715391.2700514456,0.0,5.028472845397596,-11.685759214294633,0.0,3.432519994077555e-05,1.4575996866769093e-05,0.0,2.0595119964465332e+20,8.745598120061456e+19,0.0
142312,6000000000000000000000000,6000000,371729.44093187846,-1757364.8271700628,0.0,5.151773567980036,-11.63263876297752,0.0,3.417466970432408e-05,1.4934921842928545e-05,0.0,2.050480182259445e+20,8.960953105757127e+19,0.0
145912,6000000000000000000000000,6000000,390496.82348752144,-1799144.8293006672,0.0,5.274525739167961,-11.57822883740966,0.0,3.402045335095877e-05,1.5292366193989125e-05,0.0,2.0412272010575263e+20,9.175419716393474e+19,0.0
149512,6000000000000000000000000,6000000,409705.1071515963,-1840726.6440038325,0.0,5.396716112231607,-11.5225348334855,0.0,3.38625638679308e-05,1.5648293484289348e-05,0.0,2.0317538320758476e+20,9.38897609057361e+19,0.0
153112,6000000000000000000000000,6000000,429352.2456907851,-1882105.6585011345,0.0,5.518331487789491,-11.465562278125635,0.0,3.370101457249611e-05,1.6002667357526395e-05,0.0,2.0220608743497666e+20,9.601600414515836e+19,0.0
156712,6000000000000000000000000,6000000,449436.1454409586,-1923277.280146351,0.0,5.63935871499715,-11.407316828986918,0.0,3.353581911225248e-05,1.6355451539086058e-05,0.0,2.0121491467351487e+20,9.813270923451634e+19,0.0
160312,6000000000000000000000000,6000000,469954.66548404976,-1964236.9368955821,0.0,5.759784692736856,-11.347804274164178,0.0,3.336699146547435e-05,1.670660983839686e-05,0.0,2.002019487928461e+20,1.0023965903038115e+20,0.0
163912,6000000000000000000000000,6000000,490905.6178292095,-2004980.0777762579,0.0,5.8795963708087795,-11.28703053188335,0.0,3.3194545941446985e-05,1.705610615131106e-05,0.0,1.991672756486819e+20,1.0233663690786636e+20,0.0
167512,6000000000000000000000000,6000000,512286.7675982572,-2045502.1733550583,0.0,5.998780751123116,-11.225001650186096,0.0,3.3018497180797754e-05,1.7403904462512036e-05,0.0,1.981109830847865e+20,1.0442342677507221e+20,0.0
171112,6000000000000000000000000,6000000,534095.8332154263,-2085798.7162046738,0.0,6.117324888893582,-11.161723806605533,0.0,3.283886015582631e-05,1.7749968847949932e-05,0.0,1.9703316093495788e+20,1.0649981308769958e+20,0.0
174712,6000000000000000000000000,6000000,556330.4866014014,-2125865.2213693587,0.0,6.235215893832058,-11.097203307833311,0.0,3.265565017082824e-05,1.8094263477302818e-05,0.0,1.9593390102496942e+20,1.0856558086381691e+20,0.0
178312,6000000000000000000000000,6000000,578988.3533716645,-2165697.2268292964,0.0,6.352440931344213,-11.0314465893777,0.0,3.246888286241613e-05,1.843675261646649e-05,0.0,1.9481329717449677e+20,1.1062051569879894e+20,0.0
181912,6000000000000000000000000,6000000,602067.0130391468,-2205290.2939637564,0.0,6.468987223726541,-10.964460215212668,0.0,3.227857419983636e-05,1.8777400630074325e-05,0.0,1.9367144519901813e+20,1.1266440378044595e+20,0.0
